Firmware Version,Version 2.3 (13),System S/N,200-10008,Associated XDR,12398-1004,,Gain Pot Settings:,A:,7,B:,6,C:,5,D:,5,,,,,,,,,,,,,,,,,,
Date,Time,Log Type,Unit State,Electrical Energy (J),Time Setting (s),Electrical Power (W),Sonication Mode,Error/Reason,Chan A FWD,Chan A REV,Chan B FWD,Chan B REV,Chan C FWD,Chan C REV,Chan D FWD,Chan D REV,LCD Working?,Panic SW Open?,Unit Temperature (C),Cal Factor (A),Cal Factor (B),Cal Factor (C),Cal Factor (D),Delivered Acoustic Energy (J),,Base Ticks (A),Adj Ticks (A),Base Ticks (B),Adj Ticks (B),Base Ticks (C),Adj Ticks (C),Base Ticks (D),Adj Ticks (D)
8/20/2021,14:23:21,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.61,0.08,6.6,0.11,6.6,0.11,6.68,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,294.36,,1421,7,1352,23,1299,57,1343,39
8/20/2021,14:23:21,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.48,0.07,6.48,0.1,6.73,0.1,6.8,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,295.85,,1421,7,1352,23,1299,57,1343,39
8/20/2021,14:23:21,Status,CEASE,,,,,,,,,,,,,,,,28,56.2,56.2,56.2,56.2,,,,,,,,,,
8/20/2021,14:23:25,Status,RESTING,,,,,,,,,,,,,,,,28,56.2,56.2,56.2,56.2,,,,,,,,,,
8/20/2021,14:23:59,Status,ARMED,533,20,26.65,Incoherent,,,,,,,,,,,,28,56.2,56.2,56.2,56.2,,,,,,,,,,
8/20/2021,14:24:14,Status,RESTING,,,,,,,,,,,,,,,,29,56.2,56.2,56.2,56.2,,,,,,,,,,
8/20/2021,14:24:24,Status,ARMED,533,20,26.65,Incoherent,,,,,,,,,,,,28,56.2,56.2,56.2,56.2,,,,,,,,,,
8/20/2021,14:24:26,Sonication,ACTIVE,533,20,26.65,Incoherent,,5.5,0.09,5.41,0.1,5.82,0.09,5.67,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,1.26,,1421,14,1352,24,1299,1,1343,1
8/20/2021,14:24:26,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.38,0.09,6.09,0.1,5.87,0.1,5.85,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,2.61,,1421,15,1352,25,1299,2,1343,2
8/20/2021,14:24:26,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.41,0.1,5.92,0.11,5.73,0.1,5.79,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,3.95,,1421,16,1352,26,1299,3,1343,3
8/20/2021,14:24:26,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.55,0.09,6.06,0.11,5.79,0.1,5.84,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,5.31,,1421,16,1352,27,1299,4,1343,4
8/20/2021,14:24:26,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.73,0.09,6.1,0.11,5.84,0.1,6.04,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,6.7,,1421,16,1352,28,1299,5,1343,5
8/20/2021,14:24:26,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.79,0.08,6.11,0.12,5.79,0.1,6.22,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,8.1,,1421,16,1352,29,1299,6,1343,6
8/20/2021,14:24:26,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.93,0.08,5.96,0.11,5.62,0.11,6.4,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,9.49,,1421,15,1352,30,1299,38,1343,7
8/20/2021,14:24:26,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.02,0.08,6,0.11,6.32,0.11,6.49,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,10.94,,1421,14,1352,31,1299,39,1343,7
8/20/2021,14:24:26,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.11,0.08,5.92,0.1,6.2,0.11,6.31,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,12.38,,1421,13,1352,32,1299,40,1343,8
8/20/2021,14:24:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.05,0.08,5.9,0.1,6.16,0.11,6.31,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,13.8,,1421,12,1352,33,1299,41,1343,9
8/20/2021,14:24:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.07,0.07,6.02,0.1,6.32,0.1,6.4,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,15.25,,1421,11,1352,34,1299,42,1343,10
8/20/2021,14:24:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.08,0.07,6.09,0.1,6.43,0.1,6.55,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,16.72,,1421,10,1352,35,1299,42,1343,10
8/20/2021,14:24:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.17,0.08,6.17,0.1,6.46,0.1,6.53,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,18.2,,1421,9,1352,36,1299,42,1343,10
8/20/2021,14:24:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.25,0.08,6.2,0.1,6.58,0.1,6.56,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,19.69,,1421,8,1352,37,1299,42,1343,10
8/20/2021,14:24:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.3,0.08,6.31,0.09,6.6,0.1,6.34,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,21.18,,1421,7,1352,38,1299,42,1343,11
8/20/2021,14:24:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.09,0.08,6.17,0.09,6.52,0.1,6.14,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,22.63,,1421,6,1352,39,1299,42,1343,12
8/20/2021,14:24:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.04,0.08,6.27,0.1,6.66,0.1,6.24,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,24.1,,1421,5,1352,40,1299,42,1343,13
8/20/2021,14:24:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.11,0.08,6.38,0.1,6.68,0.09,6.29,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,25.59,,1421,4,1352,41,1299,42,1343,14
8/20/2021,14:24:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.12,0.08,6.48,0.1,6.67,0.09,6.25,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,27.08,,1421,3,1352,41,1299,42,1343,15
8/20/2021,14:24:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.3,0.08,6.45,0.1,6.78,0.09,6.33,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,28.59,,1421,2,1352,41,1299,42,1343,16
8/20/2021,14:24:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.33,0.09,6.41,0.1,6.75,0.09,6.28,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,30.09,,1421,1,1352,42,1299,42,1343,17
8/20/2021,14:24:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.01,0.09,6.21,0.11,6.6,0.09,6.07,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,31.54,,1421,0,1352,43,1299,42,1343,18
8/20/2021,14:24:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.79,0.09,6.22,0.1,6.67,0.1,6.19,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,32.99,,1421,0,1352,44,1299,42,1343,19
8/20/2021,14:24:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.68,0.09,6.24,0.11,6.74,0.1,6.31,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,34.45,,1421,0,1352,45,1299,42,1343,20
8/20/2021,14:24:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.58,0.09,6.23,0.11,6.68,0.1,6.37,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,35.9,,1421,0,1352,46,1299,42,1343,21
8/20/2021,14:24:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.74,0.09,6.2,0.12,6.66,0.1,6.43,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,37.37,,1421,0,1352,47,1299,42,1343,21
8/20/2021,14:24:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.9,0.09,6.27,0.12,6.66,0.1,6.5,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,38.84,,1421,0,1352,48,1299,42,1343,21
8/20/2021,14:24:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.99,0.08,6.28,0.11,6.47,0.11,6.17,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,40.3,,1421,-1,1352,49,1299,42,1343,22
8/20/2021,14:24:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.79,0.08,6.26,0.11,6.46,0.11,6.26,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,41.74,,1421,-1,1352,50,1299,42,1343,23
8/20/2021,14:24:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.84,0.08,6.27,0.11,6.61,0.11,6.51,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,43.21,,1421,-1,1352,51,1299,42,1343,23
8/20/2021,14:24:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.85,0.08,6.41,0.1,6.66,0.11,6.44,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,44.69,,1421,-1,1352,52,1299,42,1343,23
8/20/2021,14:24:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.95,0.08,6.47,0.11,6.65,0.11,6.46,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,46.18,,1421,-2,1352,52,1299,42,1343,23
8/20/2021,14:24:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.12,0.07,6.52,0.1,6.63,0.1,6.53,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,47.69,,1421,-3,1352,52,1299,42,1343,23
8/20/2021,14:24:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.21,0.07,6.53,0.1,6.42,0.1,6.33,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,49.17,,1421,-4,1352,52,1299,42,1343,24
8/20/2021,14:24:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.92,0.08,6.39,0.1,6.43,0.1,6.37,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,50.64,,1421,-5,1352,53,1299,42,1343,25
8/20/2021,14:24:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.84,0.08,6.36,0.1,6.56,0.1,6.54,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,52.12,,1421,-5,1352,54,1299,42,1343,25
8/20/2021,14:24:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.82,0.08,6.46,0.09,6.63,0.1,6.59,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,53.6,,1421,-5,1352,54,1299,42,1343,25
8/20/2021,14:24:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.79,0.08,6.38,0.09,6.62,0.1,6.52,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,55.08,,1421,-5,1352,55,1299,42,1343,25
8/20/2021,14:24:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.85,0.08,6.4,0.09,6.69,0.1,6.65,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,56.57,,1421,-5,1352,56,1299,42,1343,25
8/20/2021,14:24:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.72,0.08,6.39,0.09,6.54,0.1,6.59,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,58.05,,1421,-5,1352,57,1299,42,1343,25
8/20/2021,14:24:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.38,0.08,6.27,0.1,6.38,0.09,6.47,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,59.48,,1421,-4,1352,58,1299,43,1343,25
8/20/2021,14:24:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.24,0.08,6.34,0.1,6.48,0.09,6.61,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,60.92,,1421,-3,1352,59,1299,43,1343,25
8/20/2021,14:24:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.2,0.08,6.44,0.1,6.56,0.09,6.72,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,62.37,,1421,-2,1352,59,1299,43,1343,25
8/20/2021,14:24:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.21,0.08,6.49,0.1,6.51,0.09,6.59,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,63.82,,1421,-1,1352,59,1299,43,1343,25
8/20/2021,14:24:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.31,0.09,6.54,0.1,6.47,0.09,6.56,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,65.27,,1421,0,1352,59,1299,43,1343,25
8/20/2021,14:24:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.36,0.09,6.62,0.1,6.45,0.09,6.58,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,66.73,,1421,1,1352,59,1299,43,1343,25
8/20/2021,14:24:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.38,0.09,6.44,0.11,6.25,0.09,6.42,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,68.16,,1421,2,1352,59,1299,44,1343,25
8/20/2021,14:24:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.3,0.09,6.44,0.11,6.3,0.09,6.53,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,69.6,,1421,3,1352,59,1299,45,1343,25
8/20/2021,14:24:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.39,0.09,6.59,0.1,6.38,0.09,6.61,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,71.06,,1421,4,1352,59,1299,46,1343,25
8/20/2021,14:24:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.39,0.09,6.54,0.1,6.44,0.09,6.66,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,72.52,,1421,5,1352,59,1299,46,1343,25
8/20/2021,14:24:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.5,0.09,6.63,0.11,6.42,0.09,6.61,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,73.99,,1421,5,1352,59,1299,46,1343,25
8/20/2021,14:24:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.64,0.09,6.77,0.1,6.35,0.09,6.61,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,75.46,,1421,5,1352,59,1299,47,1343,25
8/20/2021,14:24:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.72,0.09,6.63,0.1,6.24,0.09,6.47,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,76.93,,1421,5,1352,59,1299,48,1343,25
8/20/2021,14:24:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.63,0.09,6.47,0.11,6.27,0.1,6.57,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,78.38,,1421,5,1352,59,1299,49,1343,25
8/20/2021,14:24:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.63,0.09,6.64,0.11,6.42,0.1,6.65,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,79.86,,1421,5,1352,59,1299,49,1343,25
8/20/2021,14:24:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.66,0.09,6.73,0.11,6.46,0.1,6.66,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,81.35,,1421,5,1352,59,1299,49,1343,25
8/20/2021,14:24:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.75,0.09,6.75,0.11,6.45,0.1,6.65,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,82.84,,1421,5,1352,59,1299,49,1343,25
8/20/2021,14:24:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.92,0.09,6.87,0.11,6.4,0.1,6.7,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,84.35,,1421,4,1352,59,1299,50,1343,25
8/20/2021,14:24:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.02,0.09,6.84,0.11,6.3,0.1,6.54,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,85.85,,1421,3,1352,59,1299,51,1343,25
8/20/2021,14:24:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.82,0.09,6.55,0.11,6.38,0.1,6.55,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,87.33,,1421,3,1352,59,1299,52,1343,25
8/20/2021,14:24:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.7,0.1,6.62,0.11,6.49,0.1,6.69,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,88.81,,1421,3,1352,59,1299,52,1343,25
8/20/2021,14:24:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.75,0.1,6.65,0.11,6.58,0.1,6.87,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,90.32,,1421,3,1352,59,1299,52,1343,25
8/20/2021,14:24:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.87,0.09,6.71,0.1,6.59,0.1,6.78,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,91.83,,1421,3,1352,59,1299,52,1343,25
8/20/2021,14:24:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.02,0.09,6.83,0.1,6.6,0.09,6.88,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,93.37,,1421,2,1352,59,1299,52,1343,25
8/20/2021,14:24:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.05,0.09,6.88,0.11,6.4,0.09,6.78,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,94.89,,1421,1,1352,59,1299,53,1343,25
8/20/2021,14:24:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.95,0.09,6.63,0.1,6.42,0.09,6.64,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,96.38,,1421,0,1352,59,1299,53,1343,25
8/20/2021,14:24:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.72,0.08,6.66,0.1,6.55,0.09,6.74,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,97.88,,1421,0,1352,59,1299,53,1343,25
8/20/2021,14:24:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.76,0.08,6.73,0.1,6.67,0.09,6.95,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,99.4,,1421,0,1352,59,1299,53,1343,24
8/20/2021,14:24:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.83,0.08,6.71,0.09,6.63,0.1,6.87,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,100.92,,1421,0,1352,59,1299,53,1343,24
8/20/2021,14:24:33,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.99,0.08,6.79,0.09,6.66,0.1,6.91,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,102.46,,1421,-1,1352,59,1299,53,1343,24
8/20/2021,14:24:33,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.09,0.08,6.87,0.1,6.57,0.1,6.94,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,104,,1421,-2,1352,59,1299,53,1343,23
8/20/2021,14:24:33,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.99,0.08,6.66,0.1,6.48,0.1,6.58,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,105.5,,1421,-3,1352,59,1299,53,1343,23
8/20/2021,14:24:33,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.67,0.07,6.59,0.1,6.57,0.1,6.73,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,106.99,,1421,-3,1352,59,1299,53,1343,23
8/20/2021,14:24:33,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.73,0.08,6.67,0.11,6.68,0.1,6.83,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,108.5,,1421,-3,1352,59,1299,53,1343,23
8/20/2021,14:24:33,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.83,0.07,6.66,0.11,6.66,0.11,6.89,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,110.02,,1421,-3,1352,59,1299,53,1343,23
8/20/2021,14:24:33,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.95,0.08,6.66,0.1,6.66,0.11,6.97,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,111.54,,1421,-4,1352,59,1299,53,1343,22
8/20/2021,14:24:33,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.96,0.08,6.69,0.1,6.68,0.11,7.01,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,113.08,,1421,-5,1352,59,1299,53,1343,21
8/20/2021,14:24:33,Sonication,ACTIVE,533,20,26.65,Incoherent,,7,0.08,6.58,0.11,6.52,0.11,6.63,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,114.58,,1421,-6,1352,59,1299,53,1343,21
8/20/2021,14:24:33,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.73,0.08,6.48,0.11,6.6,0.1,6.69,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,116.07,,1421,-6,1352,59,1299,53,1343,21
8/20/2021,14:24:34,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.71,0.08,6.57,0.1,6.75,0.11,6.8,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,117.57,,1421,-6,1352,59,1299,53,1343,21
8/20/2021,14:24:34,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.79,0.08,6.62,0.11,6.72,0.11,6.79,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,119.08,,1421,-6,1352,59,1299,53,1343,21
8/20/2021,14:24:34,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.92,0.08,6.54,0.11,6.68,0.11,6.86,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,120.6,,1421,-7,1352,59,1299,53,1343,21
8/20/2021,14:24:34,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.01,0.08,6.62,0.11,6.7,0.1,6.9,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,122.13,,1421,-8,1352,59,1299,53,1343,21
8/20/2021,14:24:34,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.99,0.08,6.6,0.12,6.57,0.1,6.7,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,123.64,,1421,-9,1352,59,1299,53,1343,21
8/20/2021,14:24:34,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.76,0.09,6.41,0.12,6.61,0.1,6.63,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,125.12,,1421,-9,1352,60,1299,53,1343,21
8/20/2021,14:24:34,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.64,0.09,6.5,0.11,6.7,0.1,6.72,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,126.61,,1421,-9,1352,60,1299,53,1343,21
8/20/2021,14:24:34,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.73,0.09,6.57,0.11,6.81,0.1,6.76,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,128.12,,1421,-9,1352,60,1299,53,1343,21
8/20/2021,14:24:34,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.83,0.1,6.43,0.11,6.67,0.1,6.79,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,129.62,,1421,-9,1352,60,1299,53,1343,21
8/20/2021,14:24:34,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.88,0.09,6.48,0.1,6.75,0.09,6.91,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,131.13,,1421,-9,1352,60,1299,53,1343,21
8/20/2021,14:24:35,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.89,0.09,6.49,0.1,6.67,0.09,6.92,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,132.65,,1421,-9,1352,60,1299,53,1343,20
8/20/2021,14:24:35,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.69,0.08,6.36,0.1,6.65,0.09,6.65,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,134.12,,1421,-9,1352,61,1299,53,1343,20
8/20/2021,14:24:35,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.09,6.4,0.1,6.72,0.09,6.76,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,135.6,,1421,-9,1352,62,1299,53,1343,20
8/20/2021,14:24:35,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.53,0.08,6.54,0.1,6.85,0.1,6.81,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,137.1,,1421,-9,1352,62,1299,53,1343,20
8/20/2021,14:24:35,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.58,0.08,6.39,0.09,6.8,0.1,6.88,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,138.6,,1421,-9,1352,63,1299,53,1343,20
8/20/2021,14:24:35,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.66,0.08,6.42,0.1,6.83,0.1,6.9,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,140.1,,1421,-9,1352,63,1299,53,1343,20
8/20/2021,14:24:35,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.64,0.08,6.47,0.1,6.82,0.1,6.97,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,141.61,,1421,-9,1352,63,1299,53,1343,19
8/20/2021,14:24:35,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.5,0.07,6.4,0.1,6.64,0.1,6.66,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,143.08,,1421,-9,1352,64,1299,53,1343,19
8/20/2021,14:24:35,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.26,0.07,6.42,0.1,6.74,0.1,6.75,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,144.55,,1421,-8,1352,64,1299,53,1343,19
8/20/2021,14:24:35,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.31,0.07,6.52,0.1,6.86,0.11,6.83,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,146.04,,1421,-7,1352,64,1299,53,1343,19
8/20/2021,14:24:36,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.41,0.08,6.45,0.1,6.85,0.11,6.79,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,147.53,,1421,-6,1352,64,1299,53,1343,19
8/20/2021,14:24:36,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.08,6.38,0.11,6.83,0.11,6.87,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,149.01,,1421,-6,1352,65,1299,53,1343,19
8/20/2021,14:24:36,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.53,0.08,6.48,0.11,6.83,0.1,6.9,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,150.52,,1421,-6,1352,65,1299,53,1343,19
8/20/2021,14:24:36,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.51,0.09,6.42,0.11,6.65,0.1,6.76,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,151.99,,1421,-6,1352,65,1299,53,1343,19
8/20/2021,14:24:36,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.24,0.09,6.33,0.11,6.64,0.1,6.69,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,153.45,,1421,-5,1352,66,1299,53,1343,19
